Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"90370.535","Salmonella enterica subsp. enterica serovar Typhi strain IB5341",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","IB5341","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB2226","SAMEA1406339","GCF_001133585.1","ERR108654","CEZA00000000","SC","WGS",,,,,,69,4930930,51.83,11,161299,70,4,,5220,99.8,97.9,,100,,,,"2009",2009,,"Tanzania","Africa","Tanzania",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:31:18.524Z","2016-01-17T16:31:18.524Z"
"90370.558","Salmonella enterica subsp. enterica serovar Typhi strain 2010K-0534",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","2010K-0534","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB3215","SAMEA2066350","GCF_001135905.1","ERR338163","CIUN00000000","SC","WGS",,,,,,53,4933909,51.83,8,204288,70,7,,5229,99.7,97.9,,100,,,,"2008",2008,,"Kenya","Africa","Kenya",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:31:45.891Z","2016-01-17T16:31:45.891Z"
"90370.561","Salmonella enterica subsp. enterica serovar Typhi strain 07-977",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","07-977",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1930219","GCF_001136605.1","ERR360595,ERR360678","CJLE00000000","SC","WGS",,,,,,56,4877543,51.89,9,171998,70,4,,5160,99.6,97.8,0.3,100,,,,"2007",2007,,"Central African Republic","Africa","Central African Republic",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:31:52.910Z","2016-01-17T16:31:52.910Z"
"90370.562","Salmonella enterica subsp. enterica serovar Typhi strain IB5380",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","IB5380","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB2226","SAMEA1406345","GCF_001136805.1","ERR108689","CJOL00000000","SC","WGS",,,,,,44,4723191,52.03,9,204336,71,7,,4941,99.6,97.9,,100,,,,"2010",2010,,"Tanzania","Africa","Tanzania",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:31:54.371Z","2016-01-17T16:31:54.371Z"
"90370.563","Salmonella enterica subsp. enterica serovar Typhi strain E99-6478",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","E99-6478",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1930155","GCF_001137065.1","ERR360576,ERR360659","CJKW00000000","SC","WGS",,,,,,46,4725760,52.11,8,205955,68,4,,4937,99.7,98.1,,100,,,,"1999",1999,,"Guinea","Africa","Guinea",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:31:56.311Z","2016-01-17T16:31:56.311Z"
"90370.574","Salmonella enterica subsp. enterica serovar Typhi strain 1022401",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1022401","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB3215","SAMEA1903877","GCF_001138245.1","ERR279149","CJTF00000000","SC","WGS",,,,,,46,4744988,52.05,7,217876,71,5,,4969,99.7,98,,100,,,,"2011",2011,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:32:08.132Z","2016-01-17T16:32:08.132Z"
"90370.576","Salmonella enterica subsp. enterica serovar Typhi strain Ke475",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","Ke475","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-10-01T00:00:00Z",,,"PRJEB3164","SAMEA1572047","GCF_001138325.1","ERR212660","CJRK00000000","SC","WGS",,,,,,51,4930804,51.83,9,204280,69,4,,5222,99.8,98,,100,,,,"2008",2008,,"Kenya","Africa","Kenya",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known;host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:32:09.310Z","2016-01-17T16:32:09.310Z"
"90370.584","Salmonella enterica subsp. enterica serovar Typhi strain IPCK",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","IPCK",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB3215","SAMEA1930235","GCF_001139045.1","ERR360533,ERR360616","CJKN00000000","SC","WGS",,,,,,44,4813566,52.1,8,206304,71,5,,5056,99.4,97.4,,100,,,,"2004",2004,,"Cameroon","Africa","Cameroon",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:32:16.981Z","2016-01-17T16:32:16.981Z"
"90370.585","Salmonella enterica subsp. enterica serovar Typhi strain 3322/3",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3322/3",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB3215","SAMEA2156816","GCF_001139245.1","ERR352604,ERR352740","CJDD00000000","SC","WGS",,,,,,53,4872709,51.89,8,171997,70,5,,5166,99.6,97.9,0.3,100,,,,"2011",2011,,"Democratic Republic of the Congo","Africa","Democratic Republic of the Congo",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:32:19.370Z","2016-01-17T16:32:19.370Z"
"90370.586","Salmonella enterica subsp. enterica serovar Typhi strain MDUST112",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","MDUST112",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA2147262","GCF_001139385.1","ERR357671,ERR357757","CJGL00000000","SC","WGS",,,,,,44,4736701,52.09,8,206281,69,4,,4957,99.5,97.8,,100,,,,"2008",2008,,"Sudan","Africa","Sudan",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:32:21.312Z","2016-01-17T16:32:21.312Z"
"90370.605","Salmonella enterica subsp. enterica serovar Typhi strain 1021624",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1021624","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1903871","GCF_001141825.1","ERR279142","CJTB00000000","SC","WGS",,,,,,45,4747387,52.06,9,204304,71,9,,4969,99.6,97.8,,100,,,,"2011",2011,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:32:47.509Z","2016-01-17T16:32:47.509Z"
"90370.623","Salmonella enterica subsp. enterica serovar Typhi strain E00-7463",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","E00-7463",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-12T00:00:00Z",,,"PRJEB3215","SAMEA1930174","GCF_001143105.1","ERR360575,ERR360658","CJKU00000000","SC","WGS",,,,,,43,4735925,51.95,9,185258,70,4,,4969,99.6,97.9,,100,,,,"2000",2000,,"Morocco","Africa","Morocco",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:02.601Z","2016-01-17T16:33:02.601Z"
"90370.628","Salmonella enterica subsp. enterica serovar Typhi strain D28995",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","D28995",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1903917","GCF_001143985.1","ERR279187","CJUD00000000","SC","WGS",,,,,,46,4701368,52.1,8,206528,71,4,,4922,99.7,98.2,,100,,,,"2005",2005,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:09.301Z","2016-01-17T16:33:09.301Z"
"90370.629","Salmonella enterica subsp. enterica serovar Typhi strain 1019806",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1019806","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-12T00:00:00Z",,,"PRJEB3215","SAMEA1903893","GCF_001144045.1","ERR279164","CJTQ00000000","SC","WGS",,,,,,46,4748851,52.06,8,204310,71,8,,4968,99.6,97.8,,100,,,,"2011",2011,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:09.992Z","2016-01-17T16:33:09.992Z"
"90370.630","Salmonella enterica subsp. enterica serovar Typhi strain E00-3370",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","E00-3370",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1930178","GCF_001144245.1","ERR360536,ERR360619","CJLD00000000","SC","WGS",,,,,,43,4718009,52.09,7,217869,70,5,,4939,99.7,98.1,,100,,,,"2000",2000,,"Morocco","Africa","Morocco",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:12.621Z","2016-01-17T16:33:12.621Z"
"90370.631","Salmonella enterica subsp. enterica serovar Typhi strain 1036143",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1036143","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA2148900","GCF_001144345.1","ERR360733,ERR360829","CJMU00000000","SC","WGS",,,,,,48,4741994,52.06,9,204284,70,4,,4978,99.8,98.2,,100,,,,"2012",2012,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:13.708Z","2016-01-17T16:33:13.708Z"
"90370.633","Salmonella enterica subsp. enterica serovar Typhi strain 1020059",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1020059","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1903892","GCF_001144645.1","ERR279163","CJTU00000000","SC","WGS",,,,,,45,4748310,52.05,8,206265,70,7,,4968,99.6,97.8,,100,,,,"2011",2011,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:16.259Z","2016-01-17T16:33:16.259Z"
"90370.635","Salmonella enterica subsp. enterica serovar Typhi strain Ke452",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","Ke452","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-10-01T00:00:00Z",,,"PRJEB3164","SAMEA1572005","GCF_001145065.1","ERR212637","CJQZ00000000","SC","WGS",,,,,,54,4932645,51.84,8,206315,71,8,,5217,99.7,97.8,,100,,,,"2008",2008,,"Kenya","Africa","Kenya",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known;host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:19.853Z","2016-01-17T16:33:19.853Z"
"90370.647","Salmonella enterica subsp. enterica serovar Typhi strain A33112",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","A33112",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1903909","GCF_001146145.1","ERR279178","CJTZ00000000","SC","WGS",,,,,,68,4761537,51.98,8,207392,71,8,,5004,99.7,98.2,,99.7,,,,"2005",2005,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:30.711Z","2016-01-17T16:33:30.711Z"
"90370.651","Salmonella enterica subsp. enterica serovar Typhi strain 1006099",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1006099","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA2153970","GCF_001146725.1","ERR360705,ERR360801","CJMY00000000","SC","WGS",,,,,,53,4742206,52.06,9,204257,69,4,,4963,99.8,98.2,,100,,,,"2010",2010,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:37.149Z","2016-01-17T16:33:37.149Z"
"90370.654","Salmonella enterica subsp. enterica serovar Typhi strain A58450",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","A58450",,,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA2158686","GCF_001146985.1","ERR360729,ERR360825","CJMR00000000","SC","WGS",,,,,,50,4730800,52.02,9,204310,70,5,,4951,99.6,97.6,,100,,,,"2010",2010,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:40.400Z","2016-01-17T16:33:40.400Z"
"90370.656","Salmonella enterica subsp. enterica serovar Typhi strain IB5360",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","IB5360",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB2226","SAMEA1406359","GCF_001147545.1","ERR108672","CILK00000000","SC","WGS",,,,,,55,4741078,52.09,10,204283,70,6,,4976,99.6,97.9,,100,,,,"2009",2009,,"Tanzania","Africa","Tanzania",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:46.201Z","2016-01-17T16:33:46.201Z"
